SECTOR IES,NIVEL DE FORMACIÓN,NIVEL ACADÉMICO,MODALIDAD,ÁREA DE CONOCIMIENTO,CARÁCTER IES,IES ACREDITADA,PROGRAMA ACREDITADO,SEXO,DEPARTAMENTO DE OFERTA DEL PROGRAMA,SEMESTRE,MATRICULADOS,GRADUADOS,MATRICULADOS PRIMER CURSO,TASA_NO_GRADUACION,RIESGO_DESERCION
Oficial,Especialización universitaria,Posgrado,Virtual,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,Santander,1.0,5.0,0.0,2.0,1.0,1
Oficial,Especialización universitaria,Posgrado,Virtual,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,Sucre,1.0,1.0,0.0,1.0,1.0,1
Oficial,Especialización universitaria,Posgrado,Virtual,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,Tolima,1.0,2.0,0.0,1.0,1.0,1
Oficial,Especialización universitaria,Posgrado,Virtual,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,Valle del Cauca,1.0,6.0,2.0,3.0,0.6666666666666667,1
Oficial,Especialización universitaria,Posgrado,Virtual,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,Antioquia,2.0,5.0,1.0,1.0,0.8,1
Oficial,Especialización universitaria,Posgrado,Virtual,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,Atlántico,2.0,3.0,4.0,0.0,0.0,0
Oficial,Especialización universitaria,Posgrado,Virtual,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,16.0,4.0,3.0,0.75,1
Oficial,Especialización universitaria,Posgrado,Virtual,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,Bolívar,2.0,2.0,0.0,1.0,1.0,1
Oficial,Especialización universitaria,Posgrado,Virtual,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,Boyacá,2.0,2.0,0.0,2.0,1.0,1
Oficial,Especialización universitaria,Posgrado,Virtual,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,Cesar,2.0,2.0,0.0,2.0,1.0,1
Oficial,Especialización universitaria,Posgrado,Virtual,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,Cundinamarca,2.0,8.0,0.0,3.0,1.0,1
Oficial,Especialización universitaria,Posgrado,Virtual,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,Huila,2.0,5.0,0.0,1.0,1.0,1
Oficial,Especialización universitaria,Posgrado,Virtual,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,La Guajira,2.0,1.0,0.0,1.0,1.0,1
Oficial,Especialización universitaria,Posgrado,Virtual,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,Magdalena,2.0,3.0,0.0,1.0,1.0,1
Oficial,Especialización universitaria,Posgrado,Virtual,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,Meta,2.0,1.0,0.0,1.0,1.0,1
Oficial,Especialización universitaria,Posgrado,Virtual,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,Nariño,2.0,3.0,0.0,3.0,1.0,1
Oficial,Especialización universitaria,Posgrado,Virtual,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,Norte de Santander,2.0,2.0,0.0,1.0,1.0,1
Oficial,Especialización universitaria,Posgrado,Virtual,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,Putumayo,2.0,1.0,0.0,1.0,1.0,1
Oficial,Especialización universitaria,Posgrado,Virtual,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,Risaralda,2.0,5.0,0.0,2.0,1.0,1
Oficial,Especialización universitaria,Posgrado,Virtual,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,Santander,2.0,3.0,0.0,1.0,1.0,1
Oficial,Especialización universitaria,Posgrado,Virtual,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,Sucre,2.0,2.0,0.0,1.0,1.0,1
Oficial,Especialización universitaria,Posgrado,Virtual,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,Tolima,2.0,3.0,1.0,2.0,0.6666666666666667,1
Oficial,Especialización universitaria,Posgrado,Virtual,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,Valle del Cauca,2.0,9.0,0.0,3.0,1.0,1
Privado,Universitario,Pregrado,A distancia,Ciencias de la educación,Institución Universitaria/Escuela Tecnológica,No,No,Femenino,"Bogotá, D.C.",1.0,125.0,69.0,0.0,0.44799999999999995,0
Privado,Universitario,Pregrado,A distancia,Ciencias de la educación,Institución Universitaria/Escuela Tecnológica,No,No,Femenino,"Bogotá, D.C.",2.0,85.0,42.0,0.0,0.5058823529411764,1
Privado,Universitario,Pregrado,A distancia,Ciencias de la educación,Institución Universitaria/Escuela Tecnológica,No,No,Masculino,"Bogotá, D.C.",1.0,2.0,1.0,0.0,0.5,0
Privado,Universitario,Pregrado,A distancia,Ciencias de la educación,Institución Universitaria/Escuela Tecnológica,No,No,Masculino,"Bogotá, D.C.",2.0,2.0,0.0,0.0,1.0,1
Privado,Universitario,Pregrado,A distancia,Ciencias de la educación,Institución Universitaria/Escuela Tecnológica,No,No,Femenino,"Bogotá, D.C.",1.0,132.0,25.0,0.0,0.8106060606060606,1
Privado,Universitario,Pregrado,A distancia,Ciencias de la educación,Institución Universitaria/Escuela Tecnológica,No,No,Femenino,"Bogotá, D.C.",2.0,113.0,9.0,0.0,0.9203539823008849,1
Privado,Universitario,Pregrado,A distancia,Ciencias de la educación,Institución Universitaria/Escuela Tecnológica,No,No,Masculino,"Bogotá, D.C.",1.0,13.0,2.0,0.0,0.8461538461538461,1
Privado,Universitario,Pregrado,A distancia,Ciencias de la educación,Institución Universitaria/Escuela Tecnológica,No,No,Masculino,"Bogotá, D.C.",2.0,6.0,6.0,0.0,0.0,0
Privado,Especialización universitaria,Posgrado,Presencial,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,No,No,Femenino,Cauca,1.0,19.0,21.0,8.0,0.0,0
Privado,Especialización universitaria,Posgrado,Presencial,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,No,No,Femenino,Cauca,2.0,20.0,11.0,12.0,0.44999999999999996,0
Privado,Especialización universitaria,Posgrado,Presencial,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,No,No,Masculino,Cauca,1.0,13.0,7.0,8.0,0.46153846153846156,0
Privado,Especialización universitaria,Posgrado,Presencial,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,No,No,Masculino,Cauca,2.0,16.0,6.0,8.0,0.625,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,49.0,1.0,15.0,0.9795918367346939,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,60.0,4.0,15.0,0.9333333333333333,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,45.0,0.0,9.0,1.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,51.0,3.0,8.0,0.9411764705882353,1
Privado,Universitario,Pregrado,Presencial,Ciencias de la educación,Institución Universitaria/Escuela Tecnológica,Si,No,Femenino,"Bogotá, D.C.",1.0,95.0,0.0,37.0,1.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias de la educación,Institución Universitaria/Escuela Tecnológica,Si,No,Femenino,"Bogotá, D.C.",2.0,101.0,0.0,23.0,1.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias de la educación,Institución Universitaria/Escuela Tecnológica,Si,No,Masculino,"Bogotá, D.C.",1.0,4.0,0.0,2.0,1.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias de la educación,Institución Universitaria/Escuela Tecnológica,Si,No,Masculino,"Bogotá, D.C.",2.0,5.0,0.0,1.0,1.0,1
Privado,Especialización universitaria,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Universitaria/Escuela Tecnológica,No,No,Femenino,Casanare,1.0,13.0,7.0,12.0,0.46153846153846156,0
Privado,Especialización universitaria,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Universitaria/Escuela Tecnológica,No,No,Femenino,Casanare,2.0,3.0,8.0,2.0,0.0,0
Privado,Especialización universitaria,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Universitaria/Escuela Tecnológica,No,No,Masculino,Casanare,1.0,7.0,4.0,5.0,0.4285714285714286,0
Privado,Especialización universitaria,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Universitaria/Escuela Tecnológica,No,No,Masculino,Casanare,2.0,3.0,6.0,2.0,0.0,0
Privado,Universitario,Pregrado,A distancia,Ciencias de la educación,Institución Universitaria/Escuela Tecnológica,No,No,Femenino,"Bogotá, D.C.",1.0,61.0,19.0,0.0,0.6885245901639344,1
Privado,Universitario,Pregrado,A distancia,Ciencias de la educación,Institución Universitaria/Escuela Tecnológica,No,No,Femenino,"Bogotá, D.C.",2.0,46.0,14.0,0.0,0.6956521739130435,1
Privado,Universitario,Pregrado,A distancia,Ciencias de la educación,Institución Universitaria/Escuela Tecnológica,No,No,Masculino,"Bogotá, D.C.",1.0,18.0,6.0,0.0,0.6666666666666667,1
Privado,Universitario,Pregrado,A distancia,Ciencias de la educación,Institución Universitaria/Escuela Tecnológica,No,No,Masculino,"Bogotá, D.C.",2.0,13.0,6.0,0.0,0.5384615384615384,1
Oficial,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Institución Universitaria/Escuela Tecnológica,No,No,Femenino,Valle del Cauca,1.0,230.0,0.0,49.0,1.0,1
Oficial,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Institución Universitaria/Escuela Tecnológica,No,No,Femenino,Valle del Cauca,2.0,274.0,0.0,51.0,1.0,1
Oficial,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Institución Universitaria/Escuela Tecnológica,No,No,Masculino,Valle del Cauca,1.0,83.0,0.0,14.0,1.0,1
Oficial,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Institución Universitaria/Escuela Tecnológica,No,No,Masculino,Valle del Cauca,2.0,89.0,0.0,14.0,1.0,1
Oficial,Especialización universitaria,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Universitaria/Escuela Tecnológica,No,No,Femenino,Valle del Cauca,1.0,2.0,3.0,0.0,0.0,0
Oficial,Especialización universitaria,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Universitaria/Escuela Tecnológica,No,No,Femenino,Valle del Cauca,2.0,2.0,0.0,2.0,1.0,1
Oficial,Especialización universitaria,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Universitaria/Escuela Tecnológica,No,No,Masculino,Valle del Cauca,1.0,25.0,7.0,19.0,0.72,1
Oficial,Especialización universitaria,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Universitaria/Escuela Tecnológica,No,No,Masculino,Valle del Cauca,2.0,22.0,5.0,8.0,0.7727272727272727,1
Oficial,Universitario,Pregrado,Presencial,Ciencias de la educación,Universidad,No,Si,Femenino,Caquetá,1.0,136.0,0.0,22.0,1.0,1
Oficial,Universitario,Pregrado,Presencial,Ciencias de la educación,Universidad,No,Si,Femenino,Caquetá,2.0,145.0,0.0,20.0,1.0,1
Oficial,Universitario,Pregrado,Presencial,Ciencias de la educación,Universidad,No,Si,Masculino,Caquetá,1.0,38.0,0.0,5.0,1.0,1
Oficial,Universitario,Pregrado,Presencial,Ciencias de la educación,Universidad,No,Si,Masculino,Caquetá,2.0,45.0,0.0,8.0,1.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Universidad,No,No,Femenino,"Bogotá, D.C.",1.0,75.0,8.0,10.0,0.8933333333333333,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Universidad,No,No,Femenino,"Bogotá, D.C.",2.0,83.0,2.0,17.0,0.9759036144578314,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Universidad,No,No,Masculino,"Bogotá, D.C.",1.0,54.0,3.0,9.0,0.9444444444444444,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Universidad,No,No,Masculino,"Bogotá, D.C.",2.0,53.0,0.0,10.0,1.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Universidad,No,No,Femenino,Quindío,1.0,80.0,1.0,7.0,0.9875,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Universidad,No,No,Femenino,Quindío,2.0,74.0,2.0,0.0,0.972972972972973,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Universidad,No,No,Masculino,Quindío,1.0,81.0,0.0,9.0,1.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Universidad,No,No,Masculino,Quindío,2.0,68.0,3.0,0.0,0.9558823529411765,1
Privado,Maestría,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,Antioquia,1.0,5.0,0.0,0.0,1.0,1
Privado,Maestría,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,Antioquia,2.0,13.0,6.0,8.0,0.5384615384615384,1
Privado,Maestría,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Femenino,Valle del Cauca,1.0,7.0,0.0,0.0,1.0,1
Privado,Maestría,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,Valle del Cauca,1.0,22.0,2.0,5.0,0.9090909090909091,1
Privado,Maestría,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,Valle del Cauca,2.0,7.0,13.0,0.0,0.0,0
Privado,Especialización universitaria,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,1.0,0.0,0.0,1.0,1
Privado,Especialización universitaria,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,9.0,0.0,0.0,1.0,1
Privado,Especialización universitaria,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,2.0,10.0,0.0,0.0,0
Privado,Universitario,Pregrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,186.0,1.0,46.0,0.9946236559139785,1
Privado,Universitario,Pregrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,206.0,6.0,34.0,0.970873786407767,1
Privado,Universitario,Pregrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,144.0,2.0,37.0,0.9861111111111112,1
Privado,Universitario,Pregrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,154.0,5.0,23.0,0.9675324675324676,1
Privado,Especialización universitaria,Posgrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Femenino,Norte de Santander,1.0,35.0,23.0,21.0,0.34285714285714286,0
Privado,Especialización universitaria,Posgrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,30.0,0.0,9.0,1.0,1
Privado,Especialización universitaria,Posgrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Masculino,Norte de Santander,1.0,16.0,6.0,7.0,0.625,1
Privado,Especialización universitaria,Posgrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,13.0,0.0,5.0,1.0,1
Privado,Especialización universitaria,Posgrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Femenino,Nariño,1.0,71.0,18.0,32.0,0.7464788732394366,1
Privado,Especialización universitaria,Posgrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,72.0,0.0,40.0,1.0,1
Privado,Especialización universitaria,Posgrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Masculino,Nariño,1.0,14.0,6.0,4.0,0.5714285714285714,1
Privado,Especialización universitaria,Posgrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,10.0,0.0,6.0,1.0,1
Oficial,Tecnológico,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Tecnológica,No,No,Femenino,Santander,1.0,860.0,77.0,185.0,0.9104651162790698,1
Oficial,Tecnológico,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Tecnológica,No,No,Femenino,Santander,2.0,881.0,125.0,197.0,0.8581157775255391,1
Oficial,Tecnológico,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Tecnológica,No,No,Masculino,Santander,1.0,838.0,52.0,187.0,0.9379474940334129,1
Oficial,Tecnológico,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Tecnológica,No,No,Masculino,Santander,2.0,832.0,68.0,188.0,0.9182692307692307,1
Oficial,Universitario,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Tecnológica,No,No,Femenino,Santander,1.0,115.0,0.0,52.0,1.0,1
Oficial,Universitario,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Tecnológica,No,No,Femenino,Santander,2.0,179.0,0.0,77.0,1.0,1
Oficial,Universitario,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Tecnológica,No,No,Masculino,Santander,1.0,57.0,0.0,31.0,1.0,1
Oficial,Universitario,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Tecnológica,No,No,Masculino,Santander,2.0,97.0,0.0,45.0,1.0,1
Privado,Universitario,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Femenino,Córdoba,1.0,3.0,0.0,1.0,1.0,1
Privado,Universitario,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Femenino,Córdoba,2.0,3.0,0.0,0.0,1.0,1
Privado,Universitario,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,Córdoba,1.0,60.0,0.0,13.0,1.0,1
Privado,Universitario,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,Córdoba,2.0,68.0,1.0,9.0,0.9852941176470589,1
Privado,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,Antioquia,1.0,2.0,0.0,0.0,1.0,1
Privado,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Femenino,Antioquia,2.0,2.0,0.0,0.0,1.0,1
Privado,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,Antioquia,1.0,6.0,0.0,1.0,1.0,1
Privado,Especialización médico quirúrgica,Posgrado,Presencial,Ciencias de la salud,Universidad,Si,No,Masculino,Antioquia,2.0,7.0,2.0,2.0,0.7142857142857143,1
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,Quindío,1.0,17.0,0.0,0.0,1.0,1
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,Quindío,2.0,17.0,15.0,15.0,0.11764705882352944,0
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,Quindío,2.0,2.0,1.0,2.0,0.5,0
Privado,Universitario,Pregrado,Presencial,Ciencias de la educación,Universidad,No,No,Femenino,"Bogotá, D.C.",1.0,8.0,0.0,3.0,1.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias de la educación,Universidad,No,No,Femenino,"Bogotá, D.C.",2.0,14.0,0.0,6.0,1.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias de la educación,Universidad,No,No,Masculino,"Bogotá, D.C.",1.0,20.0,0.0,5.0,1.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias de la educación,Universidad,No,No,Masculino,"Bogotá, D.C.",2.0,29.0,0.0,11.0,1.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Institución Universitaria/Escuela Tecnológica,No,No,Femenino,"Bogotá, D.C.",1.0,74.0,0.0,8.0,1.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Institución Universitaria/Escuela Tecnológica,No,No,Femenino,"Bogotá, D.C.",2.0,73.0,2.0,6.0,0.9726027397260274,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Institución Universitaria/Escuela Tecnológica,No,No,Masculino,"Bogotá, D.C.",1.0,77.0,0.0,9.0,1.0,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Institución Universitaria/Escuela Tecnológica,No,No,Masculino,"Bogotá, D.C.",2.0,81.0,2.0,11.0,0.9753086419753086,1
Privado,Maestría,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Femenino,Valle del Cauca,1.0,24.0,5.0,6.0,0.7916666666666666,1
Privado,Maestría,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Femenino,Valle del Cauca,2.0,19.0,12.0,8.0,0.368421052631579,0
Privado,Maestría,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,Valle del Cauca,1.0,68.0,6.0,21.0,0.9117647058823529,1
Privado,Maestría,Posgrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Universidad,Si,No,Masculino,Valle del Cauca,2.0,54.0,30.0,17.0,0.4444444444444444,0
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,Valle del Cauca,1.0,16.0,8.0,6.0,0.5,0
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,Valle del Cauca,2.0,10.0,0.0,4.0,1.0,1
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,Valle del Cauca,1.0,3.0,1.0,2.0,0.6666666666666667,1
Privado,Especialización universitaria,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,Valle del Cauca,2.0,3.0,0.0,1.0,1.0,1
Privado,Universitario,Pregrado,Virtual,Ciencias sociales y humanas,Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,569.0,9.0,100.0,0.984182776801406,1
Privado,Universitario,Pregrado,Virtual,Ciencias sociales y humanas,Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,601.0,24.0,104.0,0.9600665557404326,1
Privado,Universitario,Pregrado,Virtual,Ciencias sociales y humanas,Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,117.0,3.0,27.0,0.9743589743589743,1
Privado,Universitario,Pregrado,Virtual,Ciencias sociales y humanas,Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,120.0,4.0,26.0,0.9666666666666667,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Institución Universitaria/Escuela Tecnológica,No,No,Femenino,"Bogotá, D.C.",1.0,113.0,13.0,13.0,0.8849557522123894,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Institución Universitaria/Escuela Tecnológica,No,No,Femenino,"Bogotá, D.C.",2.0,96.0,9.0,7.0,0.90625,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Institución Universitaria/Escuela Tecnológica,No,No,Masculino,"Bogotá, D.C.",1.0,80.0,6.0,20.0,0.925,1
Privado,Universitario,Pregrado,Presencial,Ciencias sociales y humanas,Institución Universitaria/Escuela Tecnológica,No,No,Masculino,"Bogotá, D.C.",2.0,68.0,3.0,3.0,0.9558823529411765,1
Privado,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,7.0,5.0,1.0,0.2857142857142857,0
Privado,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,12.0,7.0,5.0,0.41666666666666663,0
Privado,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,6.0,5.0,2.0,0.16666666666666663,0
Privado,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,6.0,1.0,2.0,0.8333333333333334,1
Privado,Maestría,Posgrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,17.0,6.0,8.0,0.6470588235294117,1
Privado,Maestría,Posgrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,17.0,8.0,5.0,0.5294117647058824,1
Privado,Maestría,Posgrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,29.0,15.0,15.0,0.48275862068965514,0
Privado,Maestría,Posgrado,Presencial,"Economía, administración, contaduría y afines",Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,32.0,10.0,15.0,0.6875,1
Privado,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,"Bogotá, D.C.",1.0,9.0,0.0,8.0,1.0,1
Privado,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Femenino,"Bogotá, D.C.",2.0,9.0,0.0,0.0,1.0,1
Privado,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,"Bogotá, D.C.",1.0,5.0,0.0,5.0,1.0,1
Privado,Maestría,Posgrado,Presencial,Ciencias sociales y humanas,Universidad,Si,No,Masculino,"Bogotá, D.C.",2.0,5.0,0.0,0.0,1.0,1
Privado,Especialización universitaria,Posgrado,Presencial,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,No,No,Femenino,Risaralda,1.0,36.0,0.0,36.0,1.0,1
Privado,Especialización universitaria,Posgrado,Presencial,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,No,No,Femenino,Risaralda,2.0,44.0,3.0,13.0,0.9318181818181819,1
Privado,Especialización universitaria,Posgrado,Presencial,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,No,No,Masculino,Risaralda,1.0,40.0,1.0,38.0,0.975,1
Privado,Especialización universitaria,Posgrado,Presencial,"Economía, administración, contaduría y afines",Institución Universitaria/Escuela Tecnológica,No,No,Masculino,Risaralda,2.0,36.0,1.0,5.0,0.9722222222222222,1
Oficial,Universitario,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Universitaria/Escuela Tecnológica,Si,No,Femenino,Antioquia,1.0,120.0,2.0,43.0,0.9833333333333333,1
Oficial,Universitario,Pregrado,Presencial,"Ingeniería, arquitectura, urbanismo y afines",Institución Universitaria/Escuela Tecnológica,Si,No,Femenino,Antioquia,2.0,146.0,2.0,45.0,0.9863013698630136,1
